
활성 연결

  프로토콜  로컬 주소              외부 주소              상태            PID
  TCP    [::1]:59206            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59207            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59208            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59209            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59210            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59211            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59212            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59213            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59214            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59215            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59216            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59217            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59218            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59219            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59220            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59221            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59222            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59223            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59224            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59225            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59226            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59227            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59228            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59229            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59230            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59231            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59232            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59233            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59234            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59235            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59236            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59237            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59238            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59239            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59240            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59241            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59242            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59243            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59244            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59245            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59246            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59247            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59248            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59249            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59250            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59251            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59252            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59253            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59254            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59255            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59256            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59257            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59258            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59259            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59260            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59261            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59262            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59263            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59264            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59265            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59266            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59267            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59268            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59269            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59270            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59271            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59272            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59273            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59274            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59275            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59276            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59277            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59278            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59279            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59280            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59281            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59282            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59283            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59284            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59285            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59286            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59287            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59288            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59289            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59290            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59291            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59292            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59293            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59294            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59295            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59296            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59297            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59298            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59299            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59300            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59301            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59302            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59303            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59304            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59305            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59306            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59307            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59308            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59309            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59310            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59311            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59312            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59313            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59314            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59315            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59316            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59317            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59319            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59330            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59340            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59341            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59342            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59343            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59344            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59345            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59346            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59347            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59348            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59349            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59350            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59351            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59352            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59353            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59354            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59355            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59356            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59357            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59358            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59359            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59360            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59361            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59362            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59363            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59364            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59365            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59366            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59367            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59368            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59369            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59370            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59371            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59372            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59373            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59374            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59375            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59376            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59377            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59378            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59379            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59380            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59381            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59382            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59383            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59384            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59385            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59386            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59387            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59388            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59389            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59390            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59391            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59392            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59393            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59394            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59395            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59396            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59397            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59398            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59399            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59400            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59401            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59402            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59403            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59404            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59405            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59406            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59407            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59408            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59409            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59410            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59411            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59412            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59413            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59414            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59415            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59416            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59417            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59418            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59419            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59420            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59421            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59422            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59423            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59424            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59425            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59426            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59427            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59428            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59429            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59430            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59431            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59432            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59433            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59434            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59435            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59436            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59437            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59438            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59439            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59440            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59441            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59442            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59443            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59444            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59445            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59446            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59447            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59448            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59449            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59450            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59451            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59452            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59453            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59454            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59455            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59456            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59457            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59458            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59459            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59460            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59461            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59462            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59463            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59464            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59465            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59466            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59467            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59468            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59469            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59470            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59471            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59472            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59473            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59474            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59475            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59476            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59477            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59478            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59479            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59480            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59481            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59482            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59483            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59484            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59485            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59486            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59487            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59488            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59489            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59490            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59491            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59492            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59493            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59494            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59495            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59496            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59497            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59498            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59499            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59500            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59501            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59502            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59503            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59504            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59505            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59506            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59507            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59508            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59530            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59531            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59532            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59533            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59534            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59535            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59536            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59537            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59538            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59539            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:59540            [::1]:3306             TIME_WAIT       0
  TCP    [::1]:61507            [::1]:49154            ESTABLISHED     25100
  TCP    [::1]:61608            [::1]:49154            ESTABLISHED     25100
  TCP    [::1]:61632            [::1]:49154            ESTABLISHED     48728
  TCP    [::1]:61633            [::1]:49154            ESTABLISHED     48728
  TCP    [::1]:61634            [::1]:49154            ESTABLISHED     48728
  TCP    [::1]:61756            [::1]:49154            ESTABLISHED     25100
  TCP    [::1]:61918            [::1]:49154            ESTABLISHED     25100
  UDP    0.0.0.0:3544           *:*                                    2964
  UDP    0.0.0.0:5050           *:*                                    8264
  UDP    0.0.0.0:5353           *:*                                    1752
  UDP    0.0.0.0:5353           *:*                                    12328
  UDP    0.0.0.0:5353           *:*                                    12328
  UDP    0.0.0.0:5353           *:*                                    12328
  UDP    0.0.0.0:5355           *:*                                    1752
  UDP    0.0.0.0:47221          *:*                                    3536
  UDP    0.0.0.0:55228          *:*                                    12452
  UDP    0.0.0.0:56860          *:*                                    12328
  UDP    0.0.0.0:58099          *:*                                    12328
  UDP    0.0.0.0:58468          *:*                                    9248
  UDP    0.0.0.0:58470          *:*                                    8928
  UDP    0.0.0.0:65003          *:*                                    3536
  UDP    127.0.0.1:1900         *:*                                    6520
  UDP    127.0.0.1:58466        *:*                                    6520
  UDP    127.0.0.1:58467        *:*                                    9248
  UDP    127.0.0.1:58469        *:*                                    8928
  UDP    192.168.0.8:137        *:*                                    4
  UDP    192.168.0.8:138        *:*                                    4
  UDP    192.168.0.8:1900       *:*                                    6520
  UDP    192.168.0.8:58465      *:*                                    6520
  UDP    192.168.0.8:60132      *:*                                    12452
  UDP    192.168.0.8:61731      *:*                                    2964
  UDP    [::]:5353              *:*                                    12328
  UDP    [::]:5353              *:*                                    12328
  UDP    [::]:5353              *:*                                    1752
  UDP    [::]:5355              *:*                                    1752
  UDP    [::]:55228             *:*                                    12452
  UDP    [::1]:1900             *:*                                    6520
  UDP    [::1]:58464            *:*                                    6520
  UDP    [fe80::821:6c3f:aee3:853e%14]:1900  *:*                                    6520
  UDP    [fe80::821:6c3f:aee3:853e%14]:58463  *:*                                    6520
  UDP    [fe80::2831:edc:8d93:b866%2]:546  *:*                                    1808
